date,MPR,ExchangeRate,M2,Inflation,baseline,actual
2015-01-01,-3.1938015631295102,5.217956159288241,13.882823093634244,-2.1635847697852015,-0.18420283382296862,16235.5
2015-02-01,-3.7640616599792036,4.938189843391656,14.462879775833228,-1.889031118524442,-0.18420283382296862,16395.0
2015-03-01,-4.347629948147369,4.61901881477065,15.111286020403712,-1.5858463240527612,-0.18420283382296862,16556.4
2015-04-01,-4.939733685311353,4.271986601817473,15.69048967874503,-1.2591133088477549,-0.18420283382296862,16719.6
2015-05-01,-5.531259893780661,3.8843554874446626,16.294126245182138,-0.9259464572556875,-0.18420283382296862,16884.7
2015-06-01,-6.1097476803490585,3.466814161068305,16.864638928276886,-0.5794456232857951,-0.18420283382296862,17051.7
2015-07-01,-6.679070092332237,3.011108062827338,17.477008515011086,-0.21017033110326236,-0.18420283382296862,17220.7
2015-08-01,-7.226651820939838,2.5158090121208447,18.020676671199038,0.15295123265964256,-0.18420283382296862,17391.6
2015-09-01,-7.7474966368801255,1.9895257722108526,18.63871983932489,0.524548713008621,-0.18420283382296862,17564.6
2015-10-01,-8.240094600881596,1.4268812600303948,19.211256610887453,0.899184983792262,-0.18420283382296862,17739.6
2015-11-01,-8.689485761007232,0.8292792948076315,19.798922769881003,1.2701372749226951,-0.18420283382296862,17916.7
2015-12-01,-9.112740304171547,0.20654428381783618,20.398416166787722,1.6175626841538484,-0.18420283382296862,18095.9
2016-01-01,-9.469637321917434,-0.4433058365175305,20.923719705216126,1.9583993135477415,-0.18420283382296862,18277.2
2016-02-01,-9.807379965868888,-1.1069016254925268,21.49419901089517,2.275322396368153,-0.18420283382296862,18460.7
2016-03-01,-10.120964968946813,-1.7811422182889236,22.00240735295905,2.5352622159143174,-0.18420283382296862,18646.3
2016-04-01,-10.42997719412369,-2.445707324501617,22.554339535761986,2.7982314733332907,-0.18420283382296862,18834.2
2016-05-01,-10.693895788295348,-3.111585004194128,23.019028437140996,3.0314905960827994,-0.18420283382296862,19024.3
2016-06-01,-10.900614936427912,-3.752027954194816,23.548665497243068,3.2089550637589306,-0.18420283382296862,19216.8
2016-07-01,-11.07948126059453,-4.384638739618373,23.982687758264174,3.4021754845343373,-0.18420283382296862,19411.6
2016-08-01,-11.230439454641441,-5.006229223167,24.425809864592136,3.5662671833930317,-0.18420283382296862,19608.8
2016-09-01,-11.358862118913558,-5.614298732016884,24.80344179011572,3.740820218452801,-0.18420283382296862,19808.4
2016-10-01,-11.401727228845862,-6.185735147984227,25.228082555333117,3.8883968465102505,-0.18420283382296862,20010.6
2016-11-01,-11.41375141314394,-6.736102179148566,25.579238408825233,4.059977423929678,-0.18420283382296862,20215.3
2016-12-01,-11.374648122121167,-7.239838523466406,25.92454546288293,4.201388607681215,-0.18420283382296862,20422.6
2017-01-01,-11.340622689547908,-7.674554815914398,26.22208602040005,4.3467071429660225,-0.18420283382296862,20632.5
2017-02-01,-11.261738932242595,-8.046193107573377,26.490678095803464,4.490547280498856,-0.18420283382296862,20845.1
2017-03-01,-11.169174951826365,-8.345859416961597,26.737137584330036,4.60487777776187,-0.18420283382296862,21060.4
2017-04-01,-11.045319838754134,-8.552713504669736,26.970460196282893,4.697813484424562,-0.18420283382296862,21278.5
2017-05-01,-10.899558098635389,-8.676577094055254,27.269645183474243,4.764191210853831,-0.18420283382296862,21499.5
2017-06-01,-10.736927401790082,-8.700751456923296,27.571497382294393,4.809230893829371,-0.18420283382296862,21723.4
2017-07-01,-10.547792370443066,-8.63057580096998,27.88555568514533,4.771818826804568,-0.18420283382296862,21950.2
2017-08-01,-10.350682077019426,-8.4628169541621,28.20519304001933,4.725625245785248,-0.18420283382296862,22180.0
2017-09-01,-10.149943509117925,-8.200249274488632,28.558525191077827,4.600412905487546,-0.18420283382296862,22412.8
2017-10-01,-9.941428892241143,-7.839620005140547,28.9429629513913,4.441108644390281,-0.18420283382296862,22648.7
2017-11-01,-9.722781467618846,-7.39700419204892,29.34562509035686,4.22303082043904,-0.18420283382296862,22887.7
2017-12-01,-9.510799202300317,-6.881807811909039,29.803953448550974,3.9826155574428586,-0.18420283382296862,23129.9
2018-01-01,-9.302478480372258,-6.286274913410145,30.265930563952512,3.7077436498226626,-0.18420283382296862,23375.3
2018-02-01,-9.091593266312405,-5.6440056141351,30.693445777722225,3.409469607741104,-0.18420283382296862,23623.9
2018-03-01,-8.892044377944307,-4.955192546430995,31.203923869759837,3.1289653671354505,-0.18420283382296862,23875.9
2018-04-01,-8.687766213801044,-4.235536517603187,31.671830505321793,2.834845949470977,-0.18420283382296862,24131.2
2018-05-01,-8.492271567546238,-3.4850216867729213,32.11297810252227,2.567184610259526,-0.18420283382296862,24389.9
2018-06-01,-8.29531199225513,-2.7275235135493685,32.61580919538677,2.292501166122569,-0.18420283382296862,24652.1
2018-07-01,-8.105185684758549,-1.9631936989895915,33.07174173585475,2.068117128456605,-0.18420283382296862,24917.8
2018-08-01,-7.912168535041419,-1.2086772893018467,33.5638214420318,1.8571612258254446,-0.18420283382296862,25187.1
2018-09-01,-7.731816254396092,-0.4633878678408552,34.05721198965466,1.6476550641766092,-0.18420283382296862,25460.0
2018-10-01,-7.5551776541505635,0.2563021880607817,34.644487454427676,1.4916338285722854,-0.18420283382296862,25736.7
2018-11-01,-7.385855448721654,0.9495256028104582,35.223887538904826,1.3314859571807791,-0.18420283382296862,26017.1
2018-12-01,-7.219930940066387,1.609241344368524,35.79197538122685,1.208895577771489,-0.18420283382296862,26301.3
2019-01-01,-7.0708855572210085,2.2413860032000086,36.317433990304544,1.0968125858339712,-0.18420283382296862,26589.3
2019-02-01,-6.934667332888319,2.8375131894724173,36.92255853497572,1.0103757130087627,-0.18420283382296862,26881.3
2019-03-01,-6.80380214646233,3.4104318909012243,37.53624758277604,0.9323807491082106,-0.18420283382296862,27177.3
2019-04-01,-6.69183249625305,3.9560006832595813,38.19723121730705,0.8726814539975046,-0.18420283382296862,27477.4
2019-05-01,-6.602426364149957,4.477385784334582,38.731354138096414,0.8357365691560987,-0.18420283382296862,27781.5
2019-06-01,-6.5409939632352305,4.980055616251298,39.375785875132685,0.8129996020407702,-0.18420283382296862,28089.9
2019-07-01,-6.506820247760162,5.461896192948578,40.055656294247825,0.8082777942456757,-0.18420283382296862,28402.6
2019-08-01,-6.496155899562357,5.921493299781366,40.69428176085919,0.8222876605063965,-0.18420283382296862,28719.6
2019-09-01,-6.508228227868018,6.356907471359367,41.41559489837075,0.8574351032179118,-0.18420283382296862,29041.1
2019-10-01,-6.545350089786658,6.76928048309709,42.1394354019199,0.9189995166654914,-0.18420283382296862,29367.1
2019-11-01,-6.616630134092657,7.153573088388834,42.811556322495164,0.9980705629061397,-0.18420283382296862,29697.6
2019-12-01,-6.706977513470781,7.501224930897327,43.543332136253504,1.0981559906095995,-0.18420283382296862,30032.8
2020-01-01,-6.823759041164343,7.819749324762096,44.247413108383945,1.2265588299192018,-0.18420283382296862,30372.7
2020-02-01,-6.958488328854209,8.093327040211674,45.04925113902796,1.3839147142745154,-0.18420283382296862,30717.5
2020-03-01,-7.115859559495538,8.324157423961847,45.779825668463936,1.559115266351915,-0.18420283382296862,31067.1
2020-04-01,-7.287282895639837,8.514608732001307,46.62662933110545,1.769671886701707,-0.18420283382296862,31421.8
2020-05-01,-7.468081625370724,8.663387820061342,47.50978640196575,2.0065867472653918,-0.18420283382296862,31781.6
2020-06-01,-7.6683824107426055,8.763050830526073,48.463162511198426,2.2665826886400455,-0.18420283382296862,32146.6
2020-07-01,-7.889611254717044,8.826251525210846,49.49107331014492,2.5455988975393473,-0.18420283382296862,32516.9
2020-08-01,-8.123132852991395,8.84008033128242,50.50075968640985,2.850570245517828,-0.18420283382296862,32892.5
2020-09-01,-8.362486769300832,8.816363693493837,51.60046226223136,3.163241180291582,-0.18420283382296862,33273.6
2020-10-01,-8.60182211449881,8.735582266200913,52.71534330954037,3.47870876916605,-0.18420283382296862,33660.2
2020-11-01,-8.828089989104358,8.629356291140873,53.91750347068395,3.785059425276655,-0.18420283382296862,34052.5
2020-12-01,-9.049860105396565,8.474558366998345,55.12564659658145,4.0983519687361,-0.18420283382296862,34450.5
2021-01-01,-9.294882324355019,8.288242088479675,56.38545895741116,4.384813394468948,-0.18420283382296862,34854.3
2021-02-01,-9.537750705323816,8.0730982485865,57.7503514877905,4.662245189476389,-0.18420283382296862,35264.1
2021-03-01,-9.802125450619759,7.826960804175341,59.238760398411635,4.9353782261437305,-0.18420283382296862,35680.0
2021-04-01,-10.04773639733212,7.552034503241877,60.730700651130505,5.177033762122685,-0.18420283382296862,36102.0
2021-05-01,-10.327414855255483,7.251033153877342,62.318289204445975,5.438432114409759,-0.18420283382296862,36530.3
2021-06-01,-10.588668740420825,6.921032824562128,63.982027466304345,5.680570124609793,-0.18420283382296862,36965.0
2021-07-01,-10.890737581550605,6.581196667952276,65.71611963857477,5.938171020496668,-0.18420283382296862,37406.2
2021-08-01,-11.18022813344472,6.215302119603099,67.5008553221416,6.180348496168396,-0.18420283382296862,37854.0
2021-09-01,-11.48829368978873,5.847674796377947,69.28819889359038,6.446201142482972,-0.18420283382296862,38308.5
2021-10-01,-11.799804562161672,5.463529845934175,71.08975698938018,6.70561284161921,-0.18420283382296862,38769.8
2021-11-01,-12.140298688750566,5.086549065565469,72.98092611516395,6.964417727002723,-0.18420283382296862,39238.1
2021-12-01,-12.483655492154954,4.696941092902364,74.94606025981054,7.208785529255156,-0.18420283382296862,39713.5
2022-01-01,-12.846578713931464,4.310545828551737,76.94276553980464,7.456244935301834,-0.18420283382296862,40196.1
2022-02-01,-13.2320783756913,3.923147649465994,78.88701494244906,7.669677420408652,-0.18420283382296862,40685.9
2022-03-01,-13.636190733316758,3.536795463151358,80.92216656888829,7.868638882299545,-0.18420283382296862,41183.2
2022-04-01,-14.076991470247444,3.153983554645,82.85241558574225,8.03068026962111,-0.18420283382296862,41687.9
2022-05-01,-14.534279680219784,2.7820733485747926,84.82613832405761,8.143206156907802,-0.18420283382296862,42200.3
2022-06-01,-15.041575455937096,2.421640341500556,86.71255655557495,8.23040183396159,-0.18420283382296862,42720.4
2022-07-01,-15.567568903187567,2.075707504890623,88.55968583784548,8.267441669874161,-0.18420283382296862,43248.4
2022-08-01,-16.132322576373195,1.7567133862272915,90.32186321835037,8.262137245964562,-0.18420283382296862,43784.4
2022-09-01,-16.717617143585443,1.4610924166856163,92.1344531928955,8.21593877753285,-0.18420283382296862,44328.7
2022-10-01,-17.347540922844175,1.1977452492775404,93.84927309793997,8.140571563561043,-0.18420283382296862,44881.3
2022-11-01,-18.034155166382373,0.9652264986239125,95.6093118781877,8.05173806972523,-0.18420283382296862,45442.5
2022-12-01,-18.721906369023284,0.7742584730464843,97.31751887141377,7.922171756778642,-0.18420283382296862,46012.4
2023-01-01,-19.461360612242213,0.6228416806613482,98.99631680470075,7.8206927225054566,-0.18420283382296862,46591.2
2023-02-01,-20.222121280595708,0.5115687639522984,100.73542993949005,7.661928859787687,-0.18420283382296862,47179.1
2023-03-01,-21.041511314390696,0.4389415041085487,102.40754839429535,7.543962997236733,-0.18420283382296862,47776.2
2023-04-01,-21.866684876277123,0.4053734817070824,104.16559458125997,7.389122284048761,-0.18420283382296862,48382.8
2023-05-01,-22.721863772508602,0.4009153348748102,105.9089048785363,7.257254957472269,-0.18420283382296862,48999.0
2023-06-01,-23.582428373499614,0.4305026195401037,107.79340794576328,7.084342687813082,-0.18420283382296862,49625.1
2023-07-01,-24.46637717206565,0.5426892160448085,109.63179060808926,6.945008572877451,-0.18420283382296862,50261.2
2023-08-01,-25.341664260552886,0.7044915978118518,111.58753987862417,6.790915971654734,-0.18420283382296862,50907.6
2023-09-01,-26.21154416723402,0.8937400607848212,113.58455376647667,6.6340986618197135,-0.18420283382296862,51564.4
2023-10-01,-27.073729164830436,1.1667219349992717,115.6563373792667,6.489225670024152,-0.18420283382296862,52231.9
2023-11-01,-27.939390891875437,1.4646647650237992,117.80505985865784,6.327008866255858,-0.18420283382296862,52910.2
2023-12-01,-28.796795667217957,1.756366905919237,120.01834247315718,6.178364715932174,-0.18420283382296862,53599.5
2024-01-01,-29.646782332928098,2.0388202575731458,122.32229827193757,6.016173676824621,-0.18420283382296862,54300.0
2024-02-01,-30.47987512708701,2.4030011241207294,124.68078698296151,5.867289871979931,-0.18420283382296862,55012.0
2024-03-01,-31.302991437402536,2.70463637594861,127.1644710981102,5.69936757812274,-0.18420283382296862,55735.6
2024-04-01,-32.093230029144,3.0340341243897004,129.71067003893566,5.544903829529084,-0.18420283382296862,56471.1
2024-05-01,-32.85196482961238,3.4220277036769966,132.378550323586,5.394135334905671,-0.18420283382296862,57218.8
2024-06-01,-33.57818642434215,3.7998007251006913,135.1064311829829,5.251184479157589,-0.18420283382296862,57978.8
2024-07-01,-34.27623761799307,4.198772171488989,137.946636446491,5.106990807567671,-0.18420283382296862,58751.4
2024-08-01,-34.94087053258715,4.658475679613157,140.87283310763075,5.009080746986629,-0.18420283382296862,59536.9
2024-09-01,-35.585101778498604,5.1461172157801,143.9295672297943,4.920257068542547,-0.18420283382296862,60335.5
2024-10-01,-36.19686024440408,5.690989722414879,147.01564090594493,4.857380181881309,-0.18420283382296862,61147.4
2024-11-01,-36.7793148993894,6.248250531100667,150.20420421988797,4.847748745837425,-0.18420283382296862,61972.9
2024-12-01,-37.31938890791472,6.865745116210004,153.45696576251342,4.816498601343151,-0.18420283382296862,62812.2
2025-01-01,-37.82986326488886,7.4704795084054,156.7741436688896,4.892198781040655,-0.18420283382296862,63665.6
